"","prolific_participant_id","story_count","probe","probe_type","line","line_text","count_Question_board","Dimension","Foreshadow","Shift","Post_Topic","response","correct","response_time","age","Sex","First.Language","English.speaking.Monolingual","Current.Country.of.Residence"
"372","5f0da6848c9769018bb99f27",38,"n","n",6,"Her work should be saved automatically.",NA,"Goal","y","y","","space",1,1953,31,"Male","Italian","I know one other language in addition to English","Italy"
"373","5f0da6848c9769018bb99f27",38,"n","n",7,"But she wasn¡¦t going to take any chances.",NA,"Goal","y","y","","space",1,1244,31,"Male","Italian","I know one other language in addition to English","Italy"
"374","5f0da6848c9769018bb99f27",38,"y","q",0,"Is this true?<br/>Linda was trying to choose a font.",NA,"Goal","y","y","","j",1,2298,31,"Male","Italian","I know one other language in addition to English","Italy"
"375","5f0da6848c9769018bb99f27",39,"n","n",1,"Jose strolled through the market putting various items <br/> in his basket.",NA,"Spatial","y","y","","space",1,2242,31,"Male","Italian","I know one other language in addition to English","Italy"
"376","5f0da6848c9769018bb99f27",39,"n","n",2,"He was picking out items for a nice meal that evening.",NA,"Spatial","y","y","","space",1,1534,31,"Male","Italian","I know one other language in addition to English","Italy"
"377","5f0da6848c9769018bb99f27",39,"n","n",3,"He smiled as he picked up some particularly <br/> good looking strawberries.",NA,"Spatial","y","y","","space",1,1912,31,"Male","Italian","I know one other language in addition to English","Italy"
"378","5f0da6848c9769018bb99f27",39,"n","n",4,"They would go nicely with dessert.",NA,"Spatial","y","y","","space",1,1082,31,"Male","Italian","I know one other language in addition to English","Italy"
"379","5f0da6848c9769018bb99f27",39,"n","s",5,"Jose remembered that he needed to stop by the winery to <br/>get his favorite Shiraz.",NA,"Spatial","y","y","","space",1,692,31,"Male","Italian","I know one other language in addition to English","Italy"
"380","5f0da6848c9769018bb99f27",39,"n","s",6,"At the winery, they were handing out samples of Merlot.",NA,"Spatial","y","y","","space",1,1135,31,"Male","Italian","I know one other language in addition to English","Italy"
"381","5f0da6848c9769018bb99f27",39,"y","v",0,"PICKING",NA,"Spatial","y","y","","f",1,1134,31,"Male","Italian","I know one other language in addition to English","Italy"
"382","5f0da6848c9769018bb99f27",39,"n","s",7,"Jose didn¡¦t really care for it, so he just bought the Shiraz.",NA,"Spatial","y","y","","space",1,293,31,"Male","Italian","I know one other language in addition to English","Italy"
"383","5f0da6848c9769018bb99f27",39,"y","q",0,"Is this true?<br/>Jose picked up raspberries for dessert.",NA,"Spatial","y","y","","j",1,1889,31,"Male","Italian","I know one other language in addition to English","Italy"
"384","5f0da6848c9769018bb99f27",40,"n","n",1,"Mitch was going to the gym for the first time.",NA,"Temporal","y","n","","space",1,1127,31,"Male","Italian","I know one other language in addition to English","Italy"
"385","5f0da6848c9769018bb99f27",40,"n","n",2,"It was tough learning all of the new exercises.",NA,"Temporal","y","n","","space",1,4143,31,"Male","Italian","I know one other language in addition to English","Italy"
"386","5f0da6848c9769018bb99f27",40,"n","n",3,"But he wanted to get back in shape.",NA,"Temporal","y","n","","space",1,1290,31,"Male","Italian","I know one other language in addition to English","Italy"
"387","5f0da6848c9769018bb99f27",40,"n","n",4,"He had received some sessions with a trainer as a birthday gift.",NA,"Temporal","y","n","","space",1,2009,31,"Male","Italian","I know one other language in addition to English","Italy"
"388","5f0da6848c9769018bb99f27",40,"n","n",5,"Mitch had purchased new shoes for the occasion.",NA,"Temporal","y","n","","space",1,1818,31,"Male","Italian","I know one other language in addition to English","Italy"
"389","5f0da6848c9769018bb99f27",40,"n","s",6,"The sessions flew by, and he loved the routine.",NA,"Temporal","y","n","","space",1,1501,31,"Male","Italian","I know one other language in addition to English","Italy"
"390","5f0da6848c9769018bb99f27",40,"n","s",7,"He wondered how long it would take to see results.",NA,"Temporal","y","n","","space",1,1610,31,"Male","Italian","I know one other language in addition to English","Italy"
"391","5f0da6848c9769018bb99f27",40,"y","v",0,"LEARNING",NA,"Temporal","y","n","","f",1,1016,31,"Male","Italian","I know one other language in addition to English","Italy"
"392","5f0da6848c9769018bb99f27",40,"n","n",8,"The gym also offered classes about nutrition.",NA,"Temporal","y","n","","space",1,1052,31,"Male","Italian","I know one other language in addition to English","Italy"
"393","5f0da6848c9769018bb99f27",40,"y","q",0,"Is this true?<br/>Mitch won the sessions with the trainer in a raffle.",NA,"Temporal","y","n","","j",1,3488,31,"Male","Italian","I know one other language in addition to English","Italy"
"394","5f0da6848c9769018bb99f27",40,"y","q",0,"Is this true?<br/>Mitch won the sessions with the trainer in a raffle.",0,"Temporal","y","n","Loading","f",0,13947,31,"Male","Italian","I know one other language in addition to English","Italy"
"395","5f0da6848c9769018bb99f27",40,"y","q",0,"Is this true?<br/>Mitch won the sessions with the trainer in a raffle.",1,"Temporal","y","n","Strange","j",1,4902,31,"Male","Italian","I know one other language in addition to English","Italy"
"396","5f0da6848c9769018bb99f27",40,"y","q",0,"Is this true?<br/>Mitch won the sessions with the trainer in a raffle.",2,"Temporal","y","n","Cookie","j",1,14071,31,"Male","Italian","I know one other language in addition to English","Italy"
"397","5f0da6848c9769018bb99f27",40,"y","q",0,"Is this true?<br/>Mitch won the sessions with the trainer in a raffle.",3,"Temporal","y","n","Honest","f",0,10950,31,"Male","Italian","I know one other language in addition to English","Italy"
"398","5f0da6848c9769018bb99f27",40,"y","q",0,"Is this true?<br/>Mitch won the sessions with the trainer in a raffle.",4,"Temporal","y","n","Debrief","g",0,13172,31,"Male","Italian","I know one other language in addition to English","Italy"
"399","5eb0cb5afb9e2418da928edb",NA,"n","n",1,"Wes stepped out into the crisp morning air for a jog.",NA,"","","","","space",1,6551,20,"Male","Spanish","I know one other language in addition to English","Mexico"
"400","5eb0cb5afb9e2418da928edb",NA,"n","n",2,"A few miles of running before work would be a great way<br/>to start the day.",NA,"","","","","space",1,6617,20,"Male","Spanish","I know one other language in addition to English","Mexico"
"401","5eb0cb5afb9e2418da928edb",NA,"n","n",3,"He set out along his usual route near the waterfront.",NA,"","","","","space",1,4644,20,"Male","Spanish","I know one other language in addition to English","Mexico"
"402","5eb0cb5afb9e2418da928edb",NA,"n","s",4,"He saw dog poo in his way but couldn¡¦t avoid it.",NA,"","","","","space",1,7331,20,"Male","Spanish","I know one other language in addition to English","Mexico"
"403","5eb0cb5afb9e2418da928edb",NA,"n","s",5,"Suddenly, Wes began to gag.",NA,"","","","","space",1,3249,20,"Male","Spanish","I know one other language in addition to English","Mexico"
"404","5eb0cb5afb9e2418da928edb",NA,"y","f",0,"STEPPING",NA,"","","","","j",0,9456,20,"Male","Spanish","I know one other language in addition to English","Mexico"
"405","5eb0cb5afb9e2418da928edb",NA,"n","n",6," He thought about training for an upcoming 5K.",NA,"","","","","space",1,3285,20,"Male","Spanish","I know one other language in addition to English","Mexico"
"406","5eb0cb5afb9e2418da928edb",NA,"y","f",0,"EATING",NA,"","","","","j",1,2598,20,"Male","Spanish","I know one other language in addition to English","Mexico"
"407","5eb0cb5afb9e2418da928edb",NA,"y","q",0,"Is this true?<br/>Wes was jogging along the waterfront.",NA,"","","","","f",1,5340,20,"Male","Spanish","I know one other language in addition to English","Mexico"
"408","5eb0cb5afb9e2418da928edb",NA,"n","n",1,"Caitlin was typing furiously on her laptop.",NA,"","","","","space",1,5872,20,"Male","Spanish","I know one other language in addition to English","Mexico"
"409","5eb0cb5afb9e2418da928edb",NA,"n","n",2,"The deadline for her paper was three hours away.",NA,"","","","","space",1,6465,20,"Male","Spanish","I know one other language in addition to English","Mexico"
"410","5eb0cb5afb9e2418da928edb",NA,"n","n",3,"But now the words were finally starting to flow.",NA,"","","","","space",1,3018,20,"Male","Spanish","I know one other language in addition to English","Mexico"
"411","5eb0cb5afb9e2418da928edb",NA,"n","s",4,"She noticed with some annoyance that she was over the page limit.",NA,"","","","","space",1,4953,20,"Male","Spanish","I know one other language in addition to English","Mexico"
"412","5eb0cb5afb9e2418da928edb",NA,"n","s",5,"She became very irritated.",NA,"","","","","space",1,1864,20,"Male","Spanish","I know one other language in addition to English","Mexico"
"413","5eb0cb5afb9e2418da928edb",NA,"y","f",0,"TYPING",NA,"","","","","f",1,2561,20,"Male","Spanish","I know one other language in addition to English","Mexico"
"414","5eb0cb5afb9e2418da928edb",NA,"n","n",6,"She was going to have to cut material to be under <br/>the limit  for the paper.",NA,"","","","","space",1,3847,20,"Male","Spanish","I know one other language in addition to English","Mexico"
"415","5eb0cb5afb9e2418da928edb",NA,"y","f",0,"KICKING",NA,"","","","","j",1,2158,20,"Male","Spanish","I know one other language in addition to English","Mexico"
"416","5eb0cb5afb9e2418da928edb",NA,"y","q",0,"Is this true?<br/>The deadline was four hours away.",NA,"","","","","j",1,2882,20,"Male","Spanish","I know one other language in addition to English","Mexico"
"417","5eb0cb5afb9e2418da928edb",NA,"n","n",1,"Allan was on a hot streak bowling tonight.",NA,"","","","","space",1,4306,20,"Male","Spanish","I know one other language in addition to English","Mexico"
"418","5eb0cb5afb9e2418da928edb",NA,"n","n",2,"It was only the fifth frame, and he already had four strikes<br/>and a spare.",NA,"","","","","space",1,6892,20,"Male","Spanish","I know one other language in addition to English","Mexico"
"419","5eb0cb5afb9e2418da928edb",NA,"n","n",3,"He saw a ball from the next lane coming toward him.",NA,"","","","","space",1,3110,20,"Male","Spanish","I know one other language in addition to English","Mexico"
"420","5eb0cb5afb9e2418da928edb",NA,"n","s",4,"Allan began to curse and jump up and down.",NA,"","","","","space",1,3667,20,"Male","Spanish","I know one other language in addition to English","Mexico"
"421","5eb0cb5afb9e2418da928edb",NA,"n","s",5,"The guy next to him had slipped and rolled his ball into Allan¡¦s ankle.",NA,"","","","","space",1,5307,20,"Male","Spanish","I know one other language in addition to English","Mexico"
"422","5eb0cb5afb9e2418da928edb",NA,"y","f",0,"GRABING",NA,"","","","","j",1,4015,20,"Male","Spanish","I know one other language in addition to English","Mexico"
"423","5eb0cb5afb9e2418da928edb",NA,"n","n",6,"Allan realized the night might not be so great after all.",NA,"","","","","space",1,2177,20,"Male","Spanish","I know one other language in addition to English","Mexico"
"424","5eb0cb5afb9e2418da928edb",NA,"y","f",0,"DRINKING",NA,"","","","","j",1,2472,20,"Male","Spanish","I know one other language in addition to English","Mexico"
"425","5eb0cb5afb9e2418da928edb",NA,"y","q",0,"Is this true?<br/>Allan had two strikes and two spares.",NA,"","","","","j",1,3132,20,"Male","Spanish","I know one other language in addition to English","Mexico"
"426","5eb0cb5afb9e2418da928edb",1,"n","n",1,"Finally, the gang was back together again.",NA,"Entity","n","y","","space",1,3616,20,"Male","Spanish","I know one other language in addition to English","Mexico"
"427","5eb0cb5afb9e2418da928edb",1,"n","n",2,"It had been about four months since they last played cards.",NA,"Entity","n","y","","space",1,3923,20,"Male","Spanish","I know one other language in addition to English","Mexico"
"428","5eb0cb5afb9e2418da928edb",1,"n","n",3,"Everyone settled around the table, chatting and catching up.",NA,"Entity","n","y","","space",1,3344,20,"Male","Spanish","I know one other language in addition to English","Mexico"
"429","5eb0cb5afb9e2418da928edb",1,"n","s",4,"Someone said no texting at the table.",NA,"Entity","n","y","","space",1,5249,20,"Male","Spanish","I know one other language in addition to English","Mexico"
"430","5eb0cb5afb9e2418da928edb",1,"n","s",5,"When Jake arrived, everyone clapped.",NA,"Entity","n","y","","space",1,2380,20,"Male","Spanish","I know one other language in addition to English","Mexico"
"431","5eb0cb5afb9e2418da928edb",1,"y","v",0,"CHATTING",NA,"Entity","n","y","","f",1,1819,20,"Male","Spanish","I know one other language in addition to English","Mexico"
"432","5eb0cb5afb9e2418da928edb",1,"n","n",6,"They joked that his new wife would expect him home soon.",NA,"Entity","n","y","","space",1,3848,20,"Male","Spanish","I know one other language in addition to English","Mexico"
"433","5eb0cb5afb9e2418da928edb",1,"y","f",0,"DEALING",NA,"Entity","n","y","","f",0,6120,20,"Male","Spanish","I know one other language in addition to English","Mexico"
"434","5eb0cb5afb9e2418da928edb",1,"y","q",0,"Is this true?<br/>The gang last played cards about four months ago.",NA,"Entity","n","y","","f",1,7860,20,"Male","Spanish","I know one other language in addition to English","Mexico"
"435","5eb0cb5afb9e2418da928edb",2,"n","n",1,"Oliver had been busy washing his clothes all day.",NA,"Spatial","n","n","","space",1,2609,20,"Male","Spanish","I know one other language in addition to English","Mexico"
"436","5eb0cb5afb9e2418da928edb",2,"n","n",2,"He was almost finished with his final load.",NA,"Spatial","n","n","","space",1,3447,20,"Male","Spanish","I know one other language in addition to English","Mexico"
